id,event_id,name,distance_km,elevation_m,race_type,terrain,fee_eur,fee_rsd,cutoff,race_url,source,description,organizer,contact_email,participants,_event_id,_event_name,_event_date
baac1fba5708f90345d5ecc9c8982ec6,8c7f0f3dd99f0f058ea697dcd39057e0,[7.0 km] 💦 Mali Rzav,7.0,,OCR,,44.0,4400.0,,https://trka.rs/races/1907-6-rzav-challenge-mali-rzav/,trka.rs,"🔷️ Već šestu godinu za redom, ista dobra energija, ista ekipa, isti prelepi Rzav… samo nova avantura! Ako si već bio, znaš šta te čeka. Ako nisi - još bolje, biće ti sve iznenađenje. Kako izgleda tih 7 km? 🔹️ Staza kao i uvek vodi kroz najbolje što Arilje ima da ponudi: šuma, miris reke i ona mešavina terena zbog koje nikad nije dosadno. Krene se kroz šumski put, taman da se zagreješ i proćaskaš sa ekipom oko sebe. 🔹️ Onda kreću prve prirodne prepreke - malo preskakanja, malo provlačenja, malo penjanja… taman da podigne adrenalin. Ništa strašno, ali dovoljno da ti srce brže zakuca. 🔹️ A onda - Rzav. Osvježavajući, hladan, savršen. Prelazak preko reke je već postao tradicija: profesionalci jure da ga pregaze što brže, a ostali uživaju. I sve je to deo šarma trke. 🔹️ Drugi deo staze ide tik uz vodu, pa te čekaju pesak, niske prepreke i nekoliko “zvaničnih” izazova koje spremamo svake godine - od balansiranja, preko mreža i greda, pa sve do obavezne blatnjave deonice bez koje Rzav Challenge ne bi bio to što jeste. Za one koji jure rezultat ⤵️ 🔹️ Ovih 7 km je idealno za obaranje ličnih rekorda - dinamična trasa, brzi delovi i taman dovoljno prepreka da izleče rutinu klasičnog trčanja. Za porodice, prijatelje i ekipe ⤵️ 🔹️ Dođite svi zajedno! Ovo je trka u kojoj se bodri, smeje, pomaže preko greda i vuče kroz blato. Nema pritiska, nema ozbiljnih faca - samo dobra zabava i zajednički doživljaj koji će se prepričavati posle. 👨‍👩‍👧‍👧🏃‍♀️🏃 Rzav Challenge 7 km - svaki put isti osećaj: malo te umori, mnogo te nasmeje, i još više te natera da dođeš opet. 🎯",SU S-GYM Vojislava Popovića bb Arilje,office@s-gym.rs,,8c7f0f3dd99f0f058ea697dcd39057e0,6. Rzav Challenge,2026-04-26
8c02c9244227f31b43ffd164e359be8e,9baedb8c010d9d8d59d93c61131f918e,[5.0 km] 5km,5.0,,5 km,,23.0,2800.0,,https://trka.rs/races/1945-6-vrba%C5%A1ka-trka-5km/,trka.rs,2x2.5km,Vrbaški atletski klub Panonska 2 Vrbas,vrbaskiatletskiklub@gmail.com,,9baedb8c010d9d8d59d93c61131f918e,6. Vrbaška Trka,2026-05-03
29dd503619ae1e651314052eb572b59d,9baedb8c010d9d8d59d93c61131f918e,[10.0 km] 10km,10.0,,10 km,,23.0,2800.0,,https://trka.rs/races/1946-6-vrba%C5%A1ka-trka-10km/,trka.rs,4x2.5km,Vrbaški atletski klub Panonska 2 Vrbas,vrbaskiatletskiklub@gmail.com,,9baedb8c010d9d8d59d93c61131f918e,6. Vrbaška Trka,2026-05-03
c78efe747a34c7b6bc30bf856d21088c,9baedb8c010d9d8d59d93c61131f918e,[1.0 km] 1km Vojska i Policija,1.0,,Road race,road,5.0,500.0,,https://trka.rs/races/1947-6-vrba%C5%A1ka-trka-1km-vojska-i-policija/,trka.rs,2x500m,Vrbaški atletski klub Panonska 2 Vrbas,vrbaskiatletskiklub@gmail.com,,9baedb8c010d9d8d59d93c61131f918e,6. Vrbaška Trka,2026-05-03
7e24a3aedad1b9ae172435c9696d9f74,9baedb8c010d9d8d59d93c61131f918e,[5.0 km] Štafeta 2x2.5km,5.0,,Relay 10 km,,22.0,2800.0,,https://trka.rs/races/1948-6-vrba%C5%A1ka-trka-%C5%A1tafeta-2x25km/,trka.rs,2x2.5km,Vrbaški atletski klub Panonska 2 Vrbas,vrbaskiatletskiklub@gmail.com,,9baedb8c010d9d8d59d93c61131f918e,6. Vrbaška Trka,2026-05-03
ae7f625319e7e0b7abfa5feba2821709,5fdc425ce74835feb5633881c88c8bf4,[100.0 km] Full Iron 100km,100.0,,Ultra Trail,trail,120.0,12000.0,,https://trka.rs/races/2000-2-iron-ultra-trail-full-iron-100km/,trka.rs,Trka za odvažne i hrabre.,SU West Trails Vlasinska 2 Valjevo 14000,westserbiatrails@gmail.com,,5fdc425ce74835feb5633881c88c8bf4,2. Iron Ultra Trail,2026-05-08
8650bcff8ea2a380367c4294bc97de27,5fdc425ce74835feb5633881c88c8bf4,[50.0 km] Half Iron 50km,50.0,,Ultra Trail,trail,65.0,6500.0,,https://trka.rs/races/2001-2-iron-ultra-trail-half-iron-50km/,trka.rs,Samo za hrabre i odvažne,SU West Trails Vlasinska 2 Valjevo 14000,westserbiatrails@gmail.com,,5fdc425ce74835feb5633881c88c8bf4,2. Iron Ultra Trail,2026-05-08
ea3062d4ad04a93f2ba0a9c883bd2bc7,2575551484f645e31ff5f0828c301edb,[17.0 km] Jadar 17 km,17.0,,OCR,,50.0,5000.0,,https://trka.rs/races/1994-1-jadar-ocr-jadar-17-km/,trka.rs,"Jadar OCR je jedinstvena trka sa preprekama koja spaja snagu, izdržljivost, prirodu i humanost u jedno nezaboravno sportsko iskustvo. Održava se u spektakularnom prirodnom ambijentu doline reke Jadar i obronaka planine Iverak (ogranak Cera), na teritoriji grada Loznice.",Humanolovci i Jadar OCR,jadarocr@yahoo.com,,2575551484f645e31ff5f0828c301edb,1. Jadar OCR,2026-05-16
48176703c5f450a4997e4df6ac578490,2575551484f645e31ff5f0828c301edb,[7.0 km] Iverak 7 km,7.0,,OCR,,50.0,5000.0,,https://trka.rs/races/1995-1-jadar-ocr-iverak-7-km/,trka.rs,"Jadar OCR je jedinstvena trka sa preprekama koja spaja snagu, izdržljivost, prirodu i humanost u jedno nezaboravno sportsko iskustvo. Održava se u spektakularnom prirodnom ambijentu doline reke Jadar i obronaka planine Iverak (ogranak Cera), na teritoriji grada Loznice.",Humanolovci i Jadar OCR,jadarocr@yahoo.com,,2575551484f645e31ff5f0828c301edb,1. Jadar OCR,2026-05-16
907430b48d1b72260c3670eed21518b1,9a1abf8a60c3307a0ac7fe484c173504,[21.1 km] Polumaraton,21.1,,Halfmarathon,,38.0,3800.0,,https://trka.rs/races/1895-46-somborski-polumaraton-polumaraton/,trka.rs,"📜Oznaka kvaliteta ''Najbolje iz Vojvodine''📜 🎫World athletics International mesurement certificate (num. SRB2022-267)🎫 🏁Start polumaratona je u nedelju 17.05.2026. godine na ulici Kralja Petra I u 10:00 h.🕙 Polumaratonci trče tri kruga po sedam kilometara u centru grada Sombora. SVI učesnici dobijaju učesnički paket koji sadrži: ➡️neverovatnu i nezaboravnu trkačku atmosferu – Čistu lepotu! ➡️besplatne turističke ture, obilaske grada Sombora, vožnja fijekerom, galerije... ➡️čipovani startni broj ➡️zvaničnu majicu trke ➡️okrepa tokom i nakon trke ➡️medicinsku podršku tokom i nakon trke ➡️bon za ručak ➡️unikatnu livenu učesničku medalju (nakon ulaska u cilj) ➡️besplatne fotografije dok još trčite trku! ➡️poklone partnera trke ➡️masažu ➡️i...našu čuvenu gostoljubivost (ića, pića i svega još ima u TOM Somboru!) 🏆Kategorije takmičara u polumaratonu: 🥇M20 - do 29 godina (1997. i mlađi) 🥇M30 - 30 do 39 godina (1987. do 1996.) 🥇M40 - 40 do 49 godina (1977. do 1986.) 🥇M50 - 50 do 59 godina (1967. do 1976.) 🥇M60 - 60 do 69 godina (1957. do 1966.) 🥇M70 - preko 70 godina (1956. i stariji) 🥇Ž20 - do 29 godina (1997. i mlađe) 🥇Ž30 - 30 do 39 godina (1987. do 1996.) 🥇Ž40 - 40 do 49 godina (1977. do 1986.) 🥇Ž50 - 50 do 59 godina (1967. do 1976.) 🥇Ž60 - preko 60 godina (1967. i starije) 🥇Ž70 - preko 70 godina (1956. i starije) 🥇Najbrži Somborci, najbrže Somborke ⚠️Trkači koji imaju plasman u prva/prve tri apsolutnoj kategoriji, ne ulaze u plasman po kategorijama, osim kod kategorije najbrži Somborci i najbrže Somborke. 🎁Nagrade: ➡️Plakete za apsolutne pobednike i nagrade partnera trke🏆🎁 ➡️Plakete i robne nagrade partnera trke za pobednike u kategorijama🏆🎁 📢Proglašenje apsolutnih pobednika i pobednika po kategorijama obaviće se ODMAH na mestu starta trke te se mole takmičari da se ne udaljavaju dok se ne završi ceremonija dodele nagrada!📢 ⚠️Učesnik koji trči polumaratonsku trku ne može biti učesnik odnosno rangiran u trci na 14 km ili trci na 7 kilometara već samo i jedino u polumaratonskoj trci. 🗃️PRIJAVNI CENTAR: Atrijum Gradske kuće u Somboru, Trg Svetog Trojstva. 📦Startni paketi se mogu preuzeti u subotu 16.05.2026. godine od 17h do 20h odnosno u nedelju 17.05.2026. godine od 7h do 9:30h u prijavnom centru. 🏃Svaki učesnik, uvidom u svoje zdravstveno stanje i fizičku pripremljenost, na svoju odgovornost učestvuje u trci što je dužan na prijavnom listu i potpisati. ⚠️Takmičari mlađi od 18 godina, moraju imati pismenu saglasnost roditelja ili trenera. Takmičari trče na vlastitu odgovornost 🚷Organizator može odstraniti trkača koji ne može nastaviti trku ili se nepropisno ponaša. ⏳Vremenski limit trke je 3 sata🕒 ⛔Trasa trke je zatvorena za saobraćaj! 🚔🚑Trkače prati i obezbeđuje Policijska uprava Sombor - Odeljenje saobraćajne policije i služba Hitne medicinske pomoći. 🎶🪗🎸🎷Od 11 sati ručak i zabava za sve trkače u zoni start/cilj!🍲🥘🍩 ⚠️ORGANIZATOR ZADRŽAVA PRAVO PROMENA PRAVILA TAKMIČENJA I PROPOZICIJA TRKE.⚠️ ⚠️U slučaju odustajanja od trke ili nemogućnosti učestvovanja organizator nije u obavezi da vrati uplaćeni novac.⚠️",ARK Somaraton Save Kovačevića 44 Sombor,arksomaraton@gmail.com,,9a1abf8a60c3307a0ac7fe484c173504,46. Somborski polumaraton,2026-05-17
622520eec1a2947d0fdcce9e24a1203f,9a1abf8a60c3307a0ac7fe484c173504,[14.0 km] 14 km,14.0,,Road race,road,38.0,3800.0,,https://trka.rs/races/1985-46-somborski-polumaraton-14-km/,trka.rs,"📜Oznaka kvaliteta ''Najbolje iz Vojvodine''📜 🎫World athletics International mesurement certificate (num. SRB2022-267)🎫 🏁Start trke na 14 kilometara je u nedelju 17.05.2026. godine na ulici Kralja Petra I u 10:00 h.🕙 Učesnici trče dva kruga po sedam kilometara u centru grada Sombora. SVI učesnici dobijaju učesnički paket koji sadrži: ➡️neverovatnu i nezaboravnu trkačku atmosferu – Čistu lepotu! ➡️besplatne turističke ture, obilaske grada Sombora, vožnja fijekerom, galerije... ➡️čipovani startni broj ➡️zvaničnu majicu trke ➡️okrepa tokom i nakon trke ➡️medicinsku podršku tokom i nakon trke ➡️bon za ručak ➡️unikatnu livenu učesničku medalju (nakon ulaska u cilj) ➡️besplatne fotografije dok još trčite trku! ➡️poklone partnera trke ➡️masažu ➡️i...našu čuvenu gostoljubivost (ića, pića i svega još ima u TOM Somboru!) 🏆Kategorije takmičara na 14K: 🥇M20 - do 29 godina (1997. i mlađi) 🥇M30 - 30 do 39 godina (1987. do 1996.) 🥇M40 - 40 do 49 godina (1977. do 1986.) 🥇M50 - 50 do 59 godina (1967. do 1976.) 🥇M60 - 60 do 69 godina (1957. do 1966.) 🥇M70 - preko 70 godina (1956. i stariji) 🥇Ž20 - do 29 godina (1997. i mlađe) 🥇Ž30 - 30 do 39 godina (1987. do 1996.) 🥇Ž40 - 40 do 49 godina (1977. do 1986.) 🥇Ž50 - 50 do 59 godina (1967. do 1976.) 🥇Ž60 - preko 60 godina (1967. i starije) 🥇Ž70 - preko 70 godina (1956. i starije) 🥇Najbrži Somborci, najbrže Somborke ⚠️Trkači koji imaju plasman u prva/prve tri apsolutnoj kategoriji, ne ulaze u plasman po kategorijama, osim kod kategorije najbrži Somborci i najbrže Somborke. 🎁Nagrade: ➡️Plakete za apsolutne pobednike i nagrade partnera trke🏆🎁 ➡️Plakete i robne nagrade partnera trke za pobednike u kategorijama🏆🎁 📢Proglašenje apsolutnih pobednika i pobednika po kategorijama obaviće se ODMAH na mestu starta trke te se mole takmičari da se ne udaljavaju dok se ne završi ceremonija dodele nagrada!📢 ⚠️Učesnik koji trči trku na 14K ne može biti učesnik odnosno rangiran u trci na 7 kilometara već samo i jedino u trci na 14K. 🗃️PRIJAVNI CENTAR: Atrijum Gradske kuće u Somboru, Trg Svetog Trojstva. 📦Startni paketi se mogu preuzeti u subotu 16.05.2026. godine od 17h do 20h odnosno u nedelju 17.05.2026. godine od 7h do 9:30h u prijavnom centru. 🏃Svaki učesnik, uvidom u svoje zdravstveno stanje i fizičku pripremljenost, na svoju odgovornost učestvuje u trci što je dužan na prijavnom listu i potpisati. ⚠️Takmičari mlađi od 18 godina, moraju imati pismenu saglasnost roditelja ili trenera. Takmičari trče na vlastitu odgovornost 🚷Organizator može odstraniti trkača koji ne može nastaviti trku ili se nepropisno ponaša. ⏳Vremenski limit trke je 3 sata🕒 ⛔Trasa trke je zatvorena za saobraćaj! 🚔🚑Trkače prati i obezbeđuje Policijska uprava Sombor - Odeljenje saobraćajne policije i služba Hitne medicinske pomoći. 🎶🪗🎸🎷Od 11 sati ručak i zabava za sve trkače u zoni start/cilj!🍲🥘🍩 ⚠️ORGANIZATOR ZADRŽAVA PRAVO PROMENA PRAVILA TAKMIČENJA I PROPOZICIJA TRKE.⚠️ ⚠️U slučaju odustajanja od trke ili nemogućnosti učestvovanja organizator nije u obavezi da vrati uplaćeni novac.⚠️",ARK Somaraton Save Kovačevića 44 Sombor,arksomaraton@gmail.com,,9a1abf8a60c3307a0ac7fe484c173504,46. Somborski polumaraton,2026-05-17
b3cc0ebeae81f5a8ae91d9d56ba359ae,9a1abf8a60c3307a0ac7fe484c173504,[7.0 km] 7 km,7.0,,Road race,road,38.0,3800.0,,https://trka.rs/races/1986-46-somborski-polumaraton-7-km/,trka.rs,"📜Oznaka kvaliteta ''Najbolje iz Vojvodine''📜 🎫World athletics International mesurement certificate (num. SRB2022-267)🎫 🏁Start trke na 7K je u nedelju 17.05.2026. godine na ulici Kralja Petra I u 10:00 h.🕙 Učesnici trče jedan krug od sedam kilometara u centru grada Sombora. SVI učesnici dobijaju učesnički paket koji sadrži: ➡️neverovatnu i nezaboravnu trkačku atmosferu – Čistu lepotu! ➡️besplatne turističke ture, obilaske grada Sombora, vožnja fijekerom, galerije... ➡️čipovani startni broj ➡️zvaničnu majicu trke ➡️okrepa tokom i nakon trke ➡️medicinsku podršku tokom i nakon trke ➡️bon za ručak ➡️unikatnu livenu učesničku medalju (nakon ulaska u cilj) ➡️besplatne fotografije dok još trčite trku! ➡️poklone partnera trke ➡️masažu ➡️i...našu čuvenu gostoljubivost (ića, pića i svega još ima u TOM Somboru!) 🏆Kategorije takmičara u trci na 7K: 🥇M20 - do 29 godina (1997. i mlađi) 🥇M30 - 30 do 39 godina (1987. do 1996.) 🥇M40 - 40 do 49 godina (1977. do 1986.) 🥇M50 - 50 do 59 godina (1967. do 1976.) 🥇M60 - 60 do 69 godina (1957. do 1966.) 🥇M70 - preko 70 godina (1956. i stariji) 🥇Ž20 - do 29 godina (1997. i mlađe) 🥇Ž30 - 30 do 39 godina (1987. do 1996.) 🥇Ž40 - 40 do 49 godina (1977. do 1986.) 🥇Ž50 - 50 do 59 godina (1967. do 1976.) 🥇Ž60 - preko 60 godina (1967. i starije) 🥇Ž70 - preko 70 godina (1956. i starije) 🥇Najbrži Somborci, najbrže Somborke ⚠️Trkači koji imaju plasman u prva/prve tri apsolutnoj kategoriji, ne ulaze u plasman po kategorijama, osim kod kategorije najbrži Somborci i najbrže Somborke. 🎁Nagrade: ➡️Plakete za apsolutne pobednike i nagrade partnera trke🏆🎁 ➡️Plakete i robne nagrade partnera trke za pobednike u kategorijama🏆🎁 📢Proglašenje apsolutnih pobednika i pobednika po kategorijama obaviće se ODMAH na mestu starta trke te se mole takmičari da se ne udaljavaju dok se ne završi ceremonija dodele nagrada!📢 🗃️PRIJAVNI CENTAR: Atrijum Gradske kuće u Somboru, Trg Svetog Trojstva. 📦Startni paketi se mogu preuzeti u subotu 16.05.2026. godine od 17h do 20h odnosno u nedelju 17.05.2026. godine od 7h do 9:30h u prijavnom centru. 🏃Svaki učesnik, uvidom u svoje zdravstveno stanje i fizičku pripremljenost, na svoju odgovornost učestvuje u trci što je dužan na prijavnom listu i potpisati. ⚠️Takmičari mlađi od 18 godina, moraju imati pismenu saglasnost roditelja ili trenera. Takmičari trče na vlastitu odgovornost 🚷Organizator može odstraniti trkača koji ne može nastaviti trku ili se nepropisno ponaša. ⏳Vremenski limit trke je 3 sata🕒 ⛔Trasa trke je zatvorena za saobraćaj! 🚔🚑Trkače prati i obezbeđuje Policijska uprava Sombor - Odeljenje saobraćajne policije i služba Hitne medicinske pomoći. 🎶🪗🎸🎷Od 11 sati ručak i zabava za sve trkače u zoni start/cilj!🍲🥘🍩 ⚠️ORGANIZATOR ZADRŽAVA PRAVO PROMENA PRAVILA TAKMIČENJA I PROPOZICIJA TRKE.⚠️ ⚠️U slučaju odustajanja od trke ili nemogućnosti učestvovanja organizator nije u obavezi da vrati uplaćeni novac.⚠️",ARK Somaraton Save Kovačevića 44 Sombor,arksomaraton@gmail.com,,9a1abf8a60c3307a0ac7fe484c173504,46. Somborski polumaraton,2026-05-17
7055d35ebe283d4a933e4aa043ae3878,02da913a922d8e1f894cc4a0a118e3b7,[1.0 km] ONERUN 1KM,1.0,,Road race,road,8.0,800.0,,https://trka.rs/races/2004-onerun-2026-onerun-1km/,trka.rs,https://onerun.rs/,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,02da913a922d8e1f894cc4a0a118e3b7,ONERUN 2026,2026-05-23
621edeadeb687d029f9adebd7ec40f9b,02da913a922d8e1f894cc4a0a118e3b7,[5.0 km] ONERUN 5KM,5.0,,5 km,,25.0,2500.0,,https://trka.rs/races/2005-onerun-2026-onerun-5km/,trka.rs,https://onerun.rs/,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,02da913a922d8e1f894cc4a0a118e3b7,ONERUN 2026,2026-05-23
027cf392873ad2bfd6a4e0401e017f5a,02da913a922d8e1f894cc4a0a118e3b7,[10.0 km] ONERUN 10KM,10.0,,10 km,,30.0,3000.0,,https://trka.rs/races/2006-onerun-2026-onerun-10km/,trka.rs,https://onerun.rs/,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,02da913a922d8e1f894cc4a0a118e3b7,ONERUN 2026,2026-05-23
98471c353f4fe194dc71f860acc218bb,02da913a922d8e1f894cc4a0a118e3b7,[21.0 km] ONERUN 21KM,21.0,,Halfmarathon,,30.0,3000.0,,https://trka.rs/races/2007-onerun-2026-onerun-21km/,trka.rs,https://onerun.rs/,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,02da913a922d8e1f894cc4a0a118e3b7,ONERUN 2026,2026-05-23
1e504f57d6525d12a291758fb9d09c55,6a6e4959f931472b8b7b2ceeede2b90b,[15.0 km] Serbia EPIC MIONICA #3 Velika staza,15.0,,Trail,trail,30.0,3500.0,,https://trka.rs/races/1842-serbia-epic-mionica-3-serbia-epic-mionica-3-velika/,trka.rs,Serbia EPIC MIONICA #3,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,6a6e4959f931472b8b7b2ceeede2b90b,Serbia EPIC MIONICA #3,2026-05-30
7666bbc952fbc77a0bf4fb6e25956219,6a6e4959f931472b8b7b2ceeede2b90b,[6.0 km] Serbia EPIC MIONICA #3 Mala staza,6.0,,Trail,trail,30.0,3500.0,,https://trka.rs/races/1924-serbia-epic-mionica-3-serbia-epic-mionica-3-mala-s/,trka.rs,Serbia EPIC MIONICA #3 mala staza,Biciklistički klub Novi Sad Temerinska 42 Novi Sad,novisadmtb2021@gmail.com,,6a6e4959f931472b8b7b2ceeede2b90b,Serbia EPIC MIONICA #3,2026-05-30
c69f478cb6f1c4a65562f7df87c7f51a,d3bb36c43b766d7ffe3254c0122af41f,[10.0 km] TWIN CROSSING STAGE IV,10.0,,OCR,,4900.0,4900.0,,https://trka.rs/races/1862-4-north-spirit-ocr-twin-crossing-stage-iv/,trka.rs,-,BBFSU Urban Box,office@northspirit.rs,,d3bb36c43b766d7ffe3254c0122af41f,4. North Spirit OCR,2026-05-30
675f6928eccf87cbf2e4945881cca2be,d3bb36c43b766d7ffe3254c0122af41f,[10.0 km] Fun,10.0,,OCR,,4900.0,4900.0,,https://trka.rs/races/1863-4-north-spirit-ocr-fun/,trka.rs,-,BBFSU Urban Box,office@northspirit.rs,,d3bb36c43b766d7ffe3254c0122af41f,4. North Spirit OCR,2026-05-30
f77fe7a4aa573cf06508cb09b104f47a,63c3cc5e77af2e4a0b315df2a0489b79,[7.0 km] Trail 7km,7.0,,Trail,trail,34.0,4000.0,,https://trka.rs/races/1931-tour-de-fru%C5%A1ka-trail-7km/,trka.rs,https://www.tourdefruska.com/,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
a2b602b304a9932b4bab8af2021c6577,63c3cc5e77af2e4a0b315df2a0489b79,[15.0 km] Trail 15km,15.0,,Trail,trail,34.0,4000.0,,https://trka.rs/races/1932-tour-de-fru%C5%A1ka-trail-15km/,trka.rs,https://www.tourdefruska.com/,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
6aeb96c85b2853fe4e79e955c7b9be36,63c3cc5e77af2e4a0b315df2a0489b79,[22.0 km] Trail 22km,22.0,,Trail,trail,34.0,4000.0,,https://trka.rs/races/1933-tour-de-fru%C5%A1ka-trail-22km/,trka.rs,https://www.tourdefruska.com/,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
173a35932940a13d60634541a499d394,63c3cc5e77af2e4a0b315df2a0489b79,[1.0 km] Dečija trail trka,1.0,,Trail,trail,,,,https://trka.rs/races/1934-tour-de-fru%C5%A1ka-de%C4%8Dija-trail-trka/,trka.rs,Dečija trail trka,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
015ccf89d521600fa7656919b344c466,63c3cc5e77af2e4a0b315df2a0489b79,[1.0 km] Dečiji poligon spretnosti,1.0,,Kids running,,,,,https://trka.rs/races/1935-tour-de-fru%C5%A1ka-de%C4%8Diji-poligon-spretnosti/,trka.rs,https://www.tourdefruska.com/,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
b5c4f7e04ea3007096a8fe2683c4d068,63c3cc5e77af2e4a0b315df2a0489b79,[2.0 km] Dečija trka guralicama,2.0,,Kids running,,,,,https://trka.rs/races/1936-tour-de-fru%C5%A1ka-de%C4%8Dija-trka-guralicama/,trka.rs,https://www.tourdefruska.com/,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
3c98f9d177e546b301777b611b012d77,63c3cc5e77af2e4a0b315df2a0489b79,[15.0 km] MTB Maraton - 15km,15.0,,Mountain bike race,mountain,34.0,4000.0,,https://trka.rs/races/1937-tour-de-fruska-mtb-maraton-15km/,trka.rs,https://www.tourdefruska.com/,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
61e0037eb7882893fc0e603f88516f53,63c3cc5e77af2e4a0b315df2a0489b79,[39.0 km] MTB Maraton - 39km,39.0,,Mountain bike race,mountain,34.0,4000.0,,https://trka.rs/races/1938-tour-de-fruska-mtb-maraton-39km/,trka.rs,https://www.tourdefruska.com/,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
db6d812f50fab1da8115e1aa5d4f4694,63c3cc5e77af2e4a0b315df2a0489b79,[59.0 km] MTB Maraton - 59km,59.0,,Mountain bike race,mountain,34.0,4000.0,,https://trka.rs/races/1940-tour-de-fruska-mtb-maraton-59km/,trka.rs,https://www.tourdefruska.com/,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
8a75935ce17ff5249c74e1ec2b8fef0e,63c3cc5e77af2e4a0b315df2a0489b79,[15.0 km] E-MTB Maraton - 15km,15.0,,Mountain bike race,mountain,34.0,4000.0,,https://trka.rs/races/1941-tour-de-fruska-e-mtb-maraton-15km/,trka.rs,https://www.tourdefruska.com/,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
8461c515116cfca0fc60c7741605dee1,63c3cc5e77af2e4a0b315df2a0489b79,[39.0 km] E-MTB Maraton - 39km,39.0,,Mountain bike race,mountain,34.0,4000.0,,https://trka.rs/races/1942-tour-de-fruska-e-mtb-maraton-39km/,trka.rs,https://www.tourdefruska.com/,Udruženje “Tour de Fruška”,kancelarija@tourdefruska.com,,63c3cc5e77af2e4a0b315df2a0489b79,Tour de Fruška,2026-05-30
00ffb71cfc526075e24a0a694198def3,5859ba5abc84cf15a0e239978863bb3c,[21.1 km] Senćanski polumaraton 21 km,21.1,,Halfmarathon,,29.0,2900.0,,https://trka.rs/races/1859-1-sen%C4%87anski-polumaraton-sen%C4%87anski-polumaraton-21-k/,trka.rs,"Kruna manifestacije! Četiri kruga sa malim razlikama u ruti pružaju pravi polumaratonski doživljaj. Idealna trka za iskusne trkače,ali i za sve koji žele da testiraju svoju izdržljivost u prijateljskoj i motivišućoj atmosferi. Ravna staza,podržka publike i posebna energija prvog izdanja-razlozi da ne prepustite ovu priliku.",Sportska organizacija Ultran Vladimira Nazora 54 Senta,ultran.senta@gmail.com,,5859ba5abc84cf15a0e239978863bb3c,1. Senćanski polumaraton,2026-05-31
95734c0aa959f5718367fec39502f2fc,5859ba5abc84cf15a0e239978863bb3c,[10.0 km] Senćanska bitka 10 km,10.0,,10 km,,29.0,2900.0,,https://trka.rs/races/1860-1-sen%C4%87anski-polumaraton-sen%C4%87anska-bitka-10-km/,trka.rs,"Za one koji žele više izazova i duži užitak u trčanju,tu je staza od 10 km- dva kruga kroz centar Sente. Spoj istorije i sporta daju posebnu draž ovoj trci,a ravna i brza trasa odlična je prilika za lične rekorde.",Sportska organizacija Ultran Vladimira Nazora 54 Senta,ultran.senta@gmail.com,,5859ba5abc84cf15a0e239978863bb3c,1. Senćanski polumaraton,2026-05-31
423d7c3d678ff0db28924bd523c9c0c0,5859ba5abc84cf15a0e239978863bb3c,[5.0 km] Tiski cvet 5 km,5.0,,5 km,,29.0,2900.0,,https://trka.rs/races/1861-1-sen%C4%87anski-polumaraton-tiski-cvet-5-km/,trka.rs,"Idealna trka za rekreativce,početnike i sve one koji žele da osete atmosferu velikih događaja. Ruta vodi kroz šire ulice Sente,pa je lagana i pregledna,a uz to pruža i lepe prizore grada. Jedan krug,puno energije i savršena prilika da se bude deo prvog Senćanskog polumaratona.",Sportska organizacija Ultran Vladimira Nazora 54 Senta,ultran.senta@gmail.com,,5859ba5abc84cf15a0e239978863bb3c,1. Senćanski polumaraton,2026-05-31
